s_name,b_hours,county,address,rate,geo_loc,pic_url,gmaps_url,s_type,comm,area,create_time,update_time,spot_id
星願紫風車,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市新社區中興嶺99號,3.6,POINT(120.79683 24.20406),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQGrg7EyQ4-pnZtZTYnbhwMXNnh6OSOHHQ2xCj9702DTBM02pDHTXNdYyGycUMoy6vEKdu86dT6DH8ryvaMMuX5q_ZtAOAeXnn20bDUWAizI72xyszWc3mcG6GMsoo9gL4aRV0iQ=w408-h724-k-no,https://www.google.com/maps/place/?q=place_id:ChIJbX0ooEkZaTQRNvqMRiAnwIw,戶外,1352.0,新社區,2025-05-07 03:50:30,2025-05-07 11:19:53,54b5d969-2ec3-526e-9ded-1808eb1a2fe4
社口林宅 大夫第,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 09:00–17:00",台中市,台中市神岡區文化街68號,4.3,POINT(120.68260 24.24830),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZ5touSt5Sy3MfvnoKdGXeQhOBWyESw0nU5SlDCuCGqrR9mH7t7mlwQMqBRpUItH70XDa9dJoqm84slXd1OIx8ppM5NkizkM045d9kqwf2hem_fjK6JE1M_0VtSGHQM0nGafo6=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJq4P1PAAXaTQRZyYNqUcg3Mk,戶外,3.0,神岡區,2025-05-07 03:50:30,2025-05-07 11:19:53,39c1e4dd-438c-5469-92c2-ef98ae6059c1
梨之鄉休閒農業區(借問站),,台中市,台中市東勢區東崎路四段242號,4.2,POINT(120.84939 24.25498),https://lh3.googleusercontent.com/p/AF1QipNZlL4_xjDYXqeEC1Tq5EWbXMN1EyOhCOiT6x8=w408-h273-k-no,https://www.google.com/maps/place/?q=place_id:ChIJR6VEKxYdaTQRLn_a0Iz7E3Y,戶外,108.0,東勢區,2025-05-07 03:50:30,2025-05-07 11:19:53,9fb7daa3-bbd7-5b92-928c-3d8cba29b466
大甲溪生態園區,"
星期三 09:00–16:00
星期四 09:00–16:00
星期五 09:00–16:00
星期六 休息
星期日 休息
星期一 09:00–16:00
星期二 09:00–16:00",台中市,台中市和平區,4.2,POINT(120.91335 24.18494),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqen5sT-dBym5dP3TIJoTzxlSth7PCI7vBcscbCP050I850IeJskNyvcACxBP_xqGodNwe-6WXeWWCTy4egcFy7CtzxWHB00Ol1ajxJQzqSNTsyMj3usR-VsxNpdO9Utvz58pYk=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJfQq54O3haDQR2FIyono04nM,戶外,259.0,和平區,2025-05-07 03:50:30,2025-05-07 11:19:53,70618d4e-82bd-55a2-adae-c953219e582f
抽藤坑休閒農業區賞櫻勝地,,台中市,台中市新社區,3.9,POINT(120.82622 24.15977),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfh65Y9ptxc48NaIcBldJkVrYQvM9PLG1UyFf5qu0xcI8CM4G2vO2YG1QVzlR2Ic0QbWEeovnk3REH0_gYcST7Kri7jtJS4HOkTXojJ_u_IGj0Y3xLUMNRkQe_7Lg7ejWVxYg=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJr-xMgBQfaTQRD0Vwr0FCyjs,戶外,19.0,新社區,2025-05-07 03:50:30,2025-05-07 11:19:53,663eb93d-09e5-5cfd-be15-b841ca621dc3
清水大楊油庫休憩公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市清水區,4.1,POINT(120.61118 24.29495),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruGpqdU7mng2FqjVXBVP8F78lna4pGHjfbE4okMDfWoyaBPEhW8Cb3gKm9gsNo5L91tZMKBOoQ1OSqS_D-MX7uLfyIWvMxbbANinDtum58-kwZIh3eNxrswX8cdCHyuZyiFBSI=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ8Utee9oTaTQRNwfSfJg2U34,戶外,207.0,清水區,2025-05-07 03:50:30,2025-05-07 11:19:53,2af8d2e7-3b38-53ba-b021-c4fbdc72e42a
柳川水岸景觀步道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市中區柳川西路三段,4.2,POINT(120.67709 24.14248),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqfu3jtSTn_bT2ZZAlDOFyus1FACZmuITjksKda0Cf1bYQxWxZb9E_lWF1KbkF8r_NxgvMaGqzh7L6A9dtroUamwgtOrlYP4HbPwajzgadh0PYqtt6cP4-YmqKAGcVEmiuyrUCE=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJqUZvRQ09aTQRqh9vWv4suqs,戶外,14422.0,中區,2025-05-07 03:50:30,2025-05-07 11:19:53,3f11b35f-5c1c-598b-bc46-9848229ec2d9
台中火車站公車站,,台中市,台中市東區新民街107號,3.4,POINT(120.68666 24.13757),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZ6OQlHqTaZX3WDj1vjGwEylZAAFgkQmRbC3bsruqiWUB_seY2cbXe_rSv_iusV4YzV746d0y1Q0c3SzHPqEPLvD6PEfxdJTtpEQ1DEZHa4JXRWmXfIQ8u5GRnoBlpV8KMfn6Reg=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJI8BVPc49aTQRi6epSsxnzvw,戶外,70.0,東區,2025-05-07 03:50:30,2025-05-07 11:19:53,8ab1c522-6ab7-5d4b-a99c-69644bb774fa
瑞井登山步道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市大肚區,4.3,POINT(120.57091 24.16492),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyE4MTo-knXrHToyck5phecAYupN4XBVXAF_btj2CW_kPXPo34hEIp_PzeM1-woisV9SXCcykONQvLuyl_OzXIg4S3Tbsua9C8noaCyM12zurSHeRBJqtxTVBxDBBKdjipIx4=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJZ9TPmLU_aTQRbogaU1XWf6U,戶外,188.0,大肚區,2025-05-07 03:50:30,2025-05-07 11:19:53,d5718d5a-476d-5143-9dc3-fa766b62b3ab
舊社里彩繪,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市后里區舊社路93號3號,4.1,POINT(120.70171 24.29467),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBwbZMfcUlYby4UqIOp5hGk5w3_ue6TH14IHcgY5ggeSpWBqNouLR_OzhQ5eJy4AU26ALVUnywtoUbce2JxxfKieZ0kCufEZ4HNivx96FVEbP_tWMYtKToAOVnotNi0_tIXbtN=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPwhJFnsQaTQRs2KmGCS3MBo,戶外,666.0,后里區,2025-05-07 03:50:30,2025-05-07 11:19:53,87f0a685-677f-5a81-a20a-edcee66ad471
臺中市濱海自行車道-大甲段,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市大甲區順帆路,4.0,POINT(120.61838 24.43157),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGIAE2TyBt7M1CFfoqxF53if0_Uesd7FUyFyhU_wd_FbveiUAqZGGAsBci-Piv10a9x-JekGlcmajCR1Fp3roGoARzxbLBKJp7xGebwKzSSBLO2pJwvv2GRiHhP1sIeYbm7QHn=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJiSkWTAANaTQRFjix_DsYviw,戶外,1.0,大甲區,2025-05-07 03:50:30,2025-05-07 11:19:53,5d7bbdbf-5aea-5561-b4d4-5f995bb31bae
臺中市濱海自行車道-大安段,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市大安區頂安海堤,4.4,POINT(120.59934 24.39923),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-v3K3gC9MXZg0Tmbt2Qc6zZ8Mg0xQadJj8vD28YKYNrux0ERiNHauioRDfN1ZR0HYvrShsNedXOlq2US6yRZWjFLzWgyRif-Gk9mjutnOD-7EvUy_Ufqo5D8Re9kxgMjnAAXHtQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJhYbOyTUMaTQRTDSrS9qkVQo,戶外,60.0,大安區,2025-05-07 03:50:30,2025-05-07 11:19:53,b2df1853-9c9a-5346-a60b-ad9ef1962e42
蝙蝠洞登山步道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市太平區,4.1,POINT(120.77883 24.10640),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqlMuHooi4TlTTSUME45J1USKExKtzSQM7_xBlPFokGxK6TVzTQjMttkqeljmQvfpqu6UMqh6RnsM_iKCGrn2SWo1DXR-J5b0GNuNrgNLmzO8IeEj3tZnV1mH_e9pNY7W7T_aP3sA=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJN-fpPzojaTQRTljQjiagUco,戶外,152.0,太平區,2025-05-07 03:50:30,2025-05-07 11:19:53,7736a3c5-79de-5b5a-a389-f74c5e136543
西岐社區活動中心,,台中市,台中市大甲區如意二街15號,5.0,POINT(120.62852 24.41917),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o6euKA31Hv4XSNYLwWuUBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.62534&pitch=0&thumbfov=100,https://www.google.com/maps/place/?q=place_id:ChIJLesqRM0PaTQRUbDA3xSX5hw,室內,1.0,大甲區,2025-05-07 03:50:30,2025-05-07 11:19:53,16a07230-8b28-58c9-a210-02bd615831d5
龍井自行車道龍港國小前平台,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市龍井區三港路,4.1,POINT(120.49886 24.19879),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFPmbLXBw3I1_53R0VzI0f612hCs0-lNQlsmfKfCuTRc_VtlP1fU_tp2ZXkRFaSOYdVFKa20X0aaoISkctQwLaANZrMegoUbgvEQeSe2_omMtd57dnIj9s-TWv72XPX7Ss8jr2=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJp8tq3JZBaTQRZmBjUuIhIJw,戶外,14.0,龍井區,2025-05-07 03:50:30,2025-05-07 11:19:53,5e6e66a8-8a9d-5b15-82fc-30ae3edc5fe5
臺中市政府警察局豐原分局頂街派出所,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市豐原區三豐路一段6號,,POINT(120.72299 24.25491),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr_FbLIyYMyINLzpE7wtgoMhOyi8mAcf_N0HdV6xDoP4Id1Bk6h1WFKwix-4IkpHsdbI0eMdd5epWp4fbQkq0kDUGruUkka7GmOXhtcDyJFbdxyzwwHhX8_dRVFG_h3hClm0LHkow=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJWdxLNw4aaTQRhAyYGz5T6nY,戶外,,豐原區,2025-05-07 03:50:30,2025-05-07 11:19:53,7175a0a4-1bae-5cdf-b3c6-d8d246ad52d4
森渼原,,台中市,台中市外埔區二崁路700號,4.1,POINT(120.62045 24.32930),https://lh3.googleusercontent.com/p/AF1QipO34cOlEcFF1dOkqUM0S1Gqlwls0kEGGZbGxoTW=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJhQorLgARaTQRJwi6ICVxC3I,戶外,1114.0,外埔區,2025-05-07 03:50:30,2025-05-07 11:19:53,d9be91e8-a326-5541-b7af-54a0a250b650
霧峰萬豐社區環山步道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市霧峰區,4.1,POINT(120.70313 24.02818),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrB8jQuheectBZzby7UgAljEgwYTm9AkwXlsEiAIFWeZriYOR2tQF65SG-R9pfKDixRIMatatz1T1_3MocwjuXFLqFnip_VcW8q7OJvACxiU6W1JYHHiTjkTwgjEjSl3ya2eKPElw=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3_e3His7aTQRgjkBY_FTusg,戶外,104.0,霧峰區,2025-05-07 03:50:30,2025-05-07 11:19:53,39b35b51-67ff-5de3-85a3-fb22e254f82c
鷺鷥林,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市大安區南莊海堤19號號,4.0,POINT(120.56512 24.34932),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noxjJ-IpMhMXsIS9bFJdRBTWpjgh3hqnf-sRRfQ_29S2cS25gKbW-nq8FMYABKvUB-h-yQBY-HbCs7cNFi0V7Q_vH4IbkSGWiAKBSyvxxetN1iNrdhuBkXBlRGB5W1ZmUesHZk=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJx6QDn4USaTQR4GMqMvGCQCo,戶外,158.0,大安區,2025-05-07 03:50:30,2025-05-07 11:19:53,1a6ca018-4dc9-5477-92c6-c04a848b1c76
橫山公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市大雅區,4.3,POINT(120.62590 24.21123),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noa7KRDf5kXHyvU-aXyTa6RZ6XO1Sn3yZ5GWbLnVYBZN8krZe6Yo3wCVKiLZ1SfEKTz8G844zeRv9Z4fngyBTstok4VoPeHw16eAKU7epzBX9vjqJ1BQeJTNN5L--V8mGjdMdQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJjzYZ33sWaTQRdJvgTkuxDag,戶外,502.0,大雅區,2025-05-07 03:50:30,2025-05-07 11:19:53,5e60c57a-7d5e-5fab-a712-3168fef2c404
草嶺山步道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",台中市,台中市太平區,3.8,POINT(120.77168 24.10814),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noc-NgcLNkU9p1Q3-LvJC1HLUEPlIQap84eHkItRDxQNuLgIsfKITiBaBTtB79KlbwCVsnVSfQ1S-sZ1g2LvDIKcu87x_CA8LwmRZbP_72CvpBC5Eqv_RTmGcwZsoAItmVNM0xwcQ=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJf8ZiUk4iaTQRx27Y_tW4T50,戶外,72.0,太平區,2025-05-07 03:50:30,2025-05-07 11:19:53,ba64a33e-d3e7-5bfb-943c-27dc2bd48546
聚奎居(市定古蹟),"
星期三 10:30–17:00
星期四 10:30–17:00
星期五 10:30–17:00
星期六 10:00–18:00
星期日 10:00–18:00
星期一 10:30–17:00
星期二 休息",台中市,台中市烏日區學田路405巷36號,4.2,POINT(120.60640 24.11912),https://lh3.googleusercontent.com/p/AF1QipMDV4fmt73pjRcf2u64pxvOYKJoSV8yYM60IoLF=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJU5i8rZc-aTQRSlHs8tSDJoU,戶外,1507.0,烏日區,2025-05-07 03:50:30,2025-05-07 11:19:53,1de41d69-d55d-59d0-a5b9-1b4486c57ed8
潭子國小日式校舍-歷史建築,,台中市,台中市潭子區,,POINT(120.70358 24.21470),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KwUzePkeHEFDNUTgRls91w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.09549&pitch=0&thumbfov=100,https://www.google.com/maps/place/?q=place_id:ChIJzyrhoYcXaTQRzWZrm_S8icc,戶外,,潭子區,2025-05-07 03:50:30,2025-05-07 11:19:53,c6b92c4b-bbfa-5935-90ee-a4084d69c2c2
大里杙樹王公廟,"
星期三 07:30–11:30 13:30–17:30
星期四 07:30–11:30 13:30–17:30
星期五 07:30–11:30 13:30–17:30
星期六 07:30–11:30 13:30–17:30
星期日 07:30–11:30 13:30–17:30
星期一 07:30–11:30 13:30–17:30
星期二 07:30–11:30 13:30–17:30",台中市,台中市大里區東興路633巷201號,4.4,POINT(120.66396 24.09861),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr8tV67vLwQHORRUDJmrv6X-Eor2AAmRd04RZjY-n3GGLjevzIabUQ-pfEmhzYj4s2LpjL7HxzXtE4ea20Mr624HavFHUeS9Zoh-OIrHT_EBUKi4fZQFqx4FODfu88ZmK-kF410hQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJjYg_l2E8aTQR9RJFVP43P18,戶外,39.0,大里區,2025-05-07 03:50:30,2025-05-07 11:19:53,f25d46a2-b617-58d1-b438-d9ca913e9949
台灣現代音樂鈴博物館,"
星期三 10:00–17:00
星期四 10:00–17:00
星期五 10:00–17:00
星期六 09:00–17:30
星期日 09:00–17:30
星期一 休息
星期二 休息",台中市,台中市霧峰區豐正路405號,4.4,POINT(120.67417 24.03298),https://lh3.googleusercontent.com/p/AF1QipOCPOnfcaHmXYenNPqHio4iPUaSQ6DOiX4Pcb3R=w408-h447-k-no,https://www.google.com/maps/place/?q=place_id:ChIJN7PW90M7aTQR_KKWb3hL4iY,室內,790.0,霧峰區,2025-05-07 03:50:30,2025-05-07 11:19:53,9d64b5ed-f995-554b-ae35-aa9ebd0d24be
臺中客家樂活園區 學習館(東勢高工舊校區),"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 休息
星期日 休息
星期一 08:00–17:00
星期二 08:00–17:00",台中市,台中市東勢區圓樓街1號2樓,4.6,POINT(120.83561 24.24736),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrsS6TVOivU9FVS8O_nx4vpgaIkzH7bAPHJK3C5TxayrTp9YiEC0v90Au8pE3sFHUHEW0NrWQM61p0cM6p1StTIzJceaw-m3G8sUlJ1qpup3X_RxDCZaEwNTUKhSj7ZxQPqdGAC=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJoxPTWTMdaTQR4XKcGZZNQ9o,室內,29.0,東勢區,2025-05-07 03:50:30,2025-05-07 11:19:53,224b89b7-baf3-536b-80e7-971332b0e877
富興工廠1962文創聚落 ,"
星期三 11:00–20:00
星期四 11:00–20:00
星期五 11:00–20:00
星期六 11:00–20:00
星期日 11:00–20:00
星期一 休息
星期二 11:00–20:00",台中市,台中市東區復興路四段37巷2號復興路四段第一銀行巷口進來,4.4,POINT(120.68375 24.13512),https://lh3.googleusercontent.com/p/AF1QipPl-upJNGD-fkCVv1yh4qvHvPaIhWQGt9g_DQ5k=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGUN-HEo9aTQRUWNUBjjY2yY,室內,931.0,東區,2025-05-07 03:50:30,2025-05-07 11:19:53,155e0293-0827-5df6-9d7a-e212f796a377
台灣天壇,"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 08:00–17:00
星期日 08:00–17:00
星期一 08:00–17:00
星期二 08:00–17:00",高雄市,高雄市大樹區統嶺路88號,4.5,POINT(120.44658 22.77196),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqKqb3ZQjunyzp2MXVrpKvYajIJE02ar3Nr7Xtrc1hKDRMU1Q5XX2Xpc9jQbbA-lC7Ufg46Ks1VegDGIWO9f56CSS5CBx-6vGsD29lMYKJImIBObd8ROJL7cBZlpzGmHoF6akD7Yg=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJJWL-IQ4UbjQR3g1Ew14Wxk0,戶外,183.0,大樹區,2025-05-07 03:50:30,2025-05-07 11:19:53,12c176df-9bb3-5e2c-ae4a-d530cf9be678
九番埤溼地公園(仁武區),"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市仁武區,3.8,POINT(120.32486 22.68578),https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5DR1yjwmCsjLV4r8C5FTulju4HwGnyXlZQzIsUjvcNYhQ96DkvFADO4XfsGW506UGZ8rEte43RSFp5xaqmLoUp5HeuAuLmFuRxF8P8PzXHvTkoFtmnAJ11HSQgtjtUiNwM6YH=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi6E0XlsFbjQR5uo7mAuuiYo,戶外,366.0,仁武區,2025-05-07 03:50:30,2025-05-07 11:19:53,42604f7d-2e7e-5a23-aa43-20ad109905a5
花季度假飯店,,高雄市,高雄市田寮區崗北路111號,4.3,POINT(120.35766 22.87502),https://lh3.googleusercontent.com/p/AF1QipObXUGLxJ4r9AGE9BS-LiEKTJSLN-SW9ySucrID=w408-h275-k-no,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqtpsbjQRtbR4XAZmeXk,室內,1682.0,田寮區,2025-05-07 03:50:30,2025-05-07 11:19:53,792f1f5c-c49e-5844-92ac-a32a1f0d2cd1
甲仙化石館,,高雄市,高雄市甲仙區四德巷10之10號,3.5,POINT(120.58825 23.09219),https://lh3.googleusercontent.com/p/AF1QipPUctROs1YpEyS7ohFgSL25kpiNFYrEl7O7_fDF=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJlR-VIe1ebjQRChAFxWJC9kY,室內,354.0,甲仙區,2025-05-07 03:50:30,2025-05-07 11:19:53,b07627a9-dba3-57dc-a1d6-3df81885f53d
六義山步道(四德入口),"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市甲仙區,4.5,POINT(120.57589 23.09465),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqe2CnIqyHnhTaqIYYHUeAzPhRXIPrjkYgNBxTrogD8CGArU5egI_-NMwHeifILQKsJ4rSfVEJq3VAqNnwLpPlvsbeCyqfbPGnzTOuZmcYcJUkdB_jEnZ9NXUiJ8tMijQO2MtesdA=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJe7U9cmNebjQRGhubqMaJvuo,戶外,61.0,甲仙區,2025-05-07 03:50:30,2025-05-07 11:19:53,efc6745a-c2dd-55c7-a87b-fa6d61d01641
瀰濃庄敬字亭,"
星期三 休息
星期四 07:45–04:45
星期五 07:45–04:45
星期六 07:45–04:45
星期日 07:45–04:45
星期一 休息
星期二 07:45–04:45",高雄市,高雄市美濃區中山路與永安路交叉口,4.1,POINT(120.53393 22.90222),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS2DT8K6Pbk_pstpFrRX825Erdj9oYq1Al3F-_kc1IuD54UOzk3qPtmPZo4Y5VE-OE4aUY-Z1n3on6iRumAnVNikDH7qE7trbWJjpYD5BfdXGBOrQnocedRYlMwe5ulbp0YCK3=w408-h531-k-no,https://www.google.com/maps/place/?q=place_id:ChIJM3oheftBbjQRHalLzCC7rr8,戶外,423.0,美濃區,2025-05-07 03:50:30,2025-05-07 11:19:53,5108c176-dc08-588e-a68a-b87812cd693a
市定古蹟 西子灣蔣介石行館(原高雄觀光館),"
星期三 10:00–17:00
星期四 10:00–17:00
星期五 10:00–17:00
星期六 10:00–17:00
星期日 10:00–17:00
星期一 休息
星期二 10:00–17:00",高雄市,高雄市鼓山區蓮海路70號,3.5,POINT(120.26468 22.62720),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqkwRLR_ff29B7Ll_ivK1BIlnZgeqC5i9mrIMBbqB88BCWXIDb4ct-Tyx722pyQHhW7YijmGgRuDvrFajp4r05pawIv7pZxdgS1F_esSy7nIQAPmrsf2jqUkVBLZmk66HzmwixA3Q=w427-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAaYw4ggEbjQREO8dmt7f-F4,室內,157.0,鼓山區,2025-05-07 03:50:30,2025-05-07 11:19:53,ac8da237-873f-54be-9b22-a8aa52ab68d4
橋頭白樹社區,,高雄市,高雄市橋頭區建樹路180號,4.1,POINT(120.30388 22.75989),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooDOlG3aNrojM_rSq1D6jXGpe8jVoRqq5hYxDLx4lLSEHvxn4EqqhHjdzxdT0OsVacG7NPtcaAGbG_mEcuXVDNjPns9pyFC1CO2ly7Yci8WoNtr1_kTMmvOAkYDBfpaIETvwvW=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ6eNx-lsObjQRCCUytm8gkJA,戶外,61.0,橋頭區,2025-05-07 03:50:30,2025-05-07 11:19:53,feda817a-b81a-5281-b9c8-b73d76c2fc12
鹽埕市民廣場,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市鹽埕區,3.8,POINT(120.28559 22.62557),https://lh3.googleusercontent.com/gps-cs-s/AC9h4np03MLn3Sa_oMWVVG323yALrjo4VaFjeHfLSLctEHLly9AmwYfNonsk0drAd05xVAdSQ3cD29Zkp7Y4MSAyUwZSa6h3ytxBJET4fj8b7g7g--WirixaM0xSKZ50BQlJ2EwbCMP3UQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJHVALpXAEbjQRMWhG0_GgmrM,戶外,52.0,鹽埕區,2025-05-07 03:50:30,2025-05-07 11:19:53,6f83014d-b856-57b8-9d7b-44ee649cee43
興達港情人碼頭遊艇碼頭,,高雄市,高雄市茄萣區東方路一段,3.8,POINT(120.21125 22.87735),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonY4W9051PbudQEOJgbIpep017pXAkX8M6OZwamadY4xKZHcCkBRP9pKAFw46njS__o4CAqxlugXKjCPcJJpnJkmvUzuDBnhE5OaYB3d8YJ6ep48G9cG1-lb0yxNe7fMbRMJnf=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJaRjvPCQLbjQRoInMgi9sLIs,戶外,3504.0,茄萣區,2025-05-07 03:50:30,2025-05-07 11:19:53,d4ccb629-90a2-5619-bb30-308f57f75cc0
